Class	FreqEx	NonEx	NonEx	FreqEx	Ex	NonEx	Ex	Ex	Ex	FreqEx	FreqEx	NonEx	Ex	Ex	NonEx	NonEx	NonEx	Ex	Ex	Ex	FreqEx	Ex	NonEx	Ex	Ex	Ex	Ex	Ex	FreqEx	Ex	FreqEx	Ex	Ex	NonEx	Ex	FreqEx	NonEx	FreqEx	FreqEx	Ex	Ex	Ex	Ex	FreqEx	FreqEx	Ex	Ex	Ex	NonEx	FreqEx	NonEx	FreqEx	Ex	FreqEx	FreqEx	FreqEx	Ex	NonEx	FreqEx	Ex	Ex	Ex	Ex	NonEx	Ex	Ex	FreqEx	Ex	Ex	Ex	NonEx	Ex	FreqEx	Ex	Ex	NonEx	NonEx	FreqEx	NonEx	FreqEx	Ex	Ex	NonEx	Ex	Ex	FreqEx	Ex	Ex	Ex	FreqEx	Ex	FreqEx	FreqEx	FreqEx	FreqEx	Ex	Ex	FreqEx	FreqEx	FreqEx	Ex	FreqEx	Ex	FreqEx	Ex	NonEx	Ex	Ex	Ex	Ex	Ex	Ex	NonEx	Ex	Ex	NonEx	Ex	Ex	FreqEx	NonEx	NonEx	NonEx	NonEx	NonEx	NonEx	NonEx	FreqEx	FreqEx	NonEx	NonEx	FreqEx	Ex	NonEx	Ex	Ex	Ex	NonEx	NonEx	NonEx	NonEx	NonEx	FreqEx	Ex	FreqEx	FreqEx	Ex	FreqEx	Ex	Ex	Ex	NonEx	FreqEx	NonEx	FreqEx	NonEx	Ex	NonEx	Ex	NonEx	NonEx	Ex	NonEx	FreqEx	Ex	Ex	Ex	Ex	FreqEx	NonEx	FreqEx	NonEx	NonEx	Ex	NonEx	NonEx	NonEx	NonEx	NonEx	Ex	NonEx	NonEx	NonEx	NonEx	FreqEx	Ex	FreqEx	Ex	Ex	FreqEx	NonEx	Ex	NonEx	FreqEx	NonEx	Ex	NonEx	Ex	Ex	FreqEx	Ex	NonEx	Ex	Ex	NonEx	NonEx	Ex	Ex	NonEx	NonEx	NonEx	NonEx	NonEx	NonEx	NonEx	Ex	NonEx	Ex	NonEx	NonEx	NonEx	NonEx	FreqEx	FreqEx	NonEx	Ex	Ex	NonEx	Ex	NonEx	Ex	Ex	FreqEx	Ex	NonEx	Ex	Ex	Ex	Ex	FreqEx	Ex	FreqEx	NonEx	Ex	NonEx	FreqEx	FreqEx	NonEx	NonEx	Ex	NonEx	NonEx
Raoultella_terrigena	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	12	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1333	0	0	0	0	0	0	0	6	0	5	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salmonella_enterica	0	0	0	3	8	0	2	7	0	0	2	0	4	1	7	0	0	1	32	2	8	9	0	8	0	2	3	4	7	19	10	8	1	3	5	4	0	7	10	0	12	1	2	935	4	2	0	2	2	10	0	11	3	3	0	5	0	4	4	0	6	0	6	0	7	3	4	0	49	5	2	159	1	0	12	5	2	1	0	16	10	1	0	0	1	11	1	1	23	1	0	2	7	3	9	1	0	0	65	2	4	0	0	3	3	15	6	45	3	8	30	2	0	29	1	0	0	29	5	1	32	0	15	1	3	5	4	0	8	2	22	3	3	1	7	2	2	4	4	28	4	27	0	4	11	1	2	4	4	69	0	78	2	1	8	7	5	6	3	15	2	2	45	6	12	0	0	0	4	0	0	12	0	4	1	0	3	17	3	11	2	5	4	34	12	1	0	4	5	0	0	1	0	6	6	13	5	3	11	0	3	3	6	0	0	0	7	6	4	0	0	24	4	7	4	7	0	0	1	1	3	2	2	0	0	6	18	0	1	12	1	3	63	5	2	1	0	2	0	0	6	5	2	2	6	0	2	1	0	16	0
Pantoea_ananatis	0	0	0	3	5	0	0	13	0	0	0	0	0	0	2	0	0	0	5	4	0	1	0	11	0	0	8	15	6	7	0	1	7	5	9	0	0	6	0	0	6	0	3	2	1	1	0	0	0	0	10	7	0	2	0	0	2	0	0	1	0	0	0	0	1	0	0	10	0	0	0	24	0	0	0	6	4	0	0	2	1	0	2	0	0	3	1	0	0	0	3	1	0	0	3	0	0	0	19	0	0	0	0	1	1	8	2	21	0	6	2	12	8	18	0	4	0	15	19	0	12	0	0	0	1	0	22	0	0	1	13	2	5	0	8	0	7	6	1	0	11	8	0	0	2	5	0	0	3	72	0	57	17	1	13	0	0	2	2	3	0	0	7	31	3	4	0	0	0	0	22	11	0	2	0	0	0	3	7	7	0	2	0	5	0	0	0	4	0	0	0	1	0	2	1	13	4	0	3	0	3	6	4	0	3	1	1	5	0	0	0	5	1	0	0	1	1	0	0	1	1	8	0	0	0	0	16	2	0	2	8	0	63	2	0	1	0	0	0	0	2	0	16	3	2	0	0	0	0	0	7
Proteus_mirabilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	747	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	6	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serratia_fonticola	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	102	0	0	0	0	0	0	0	8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serratia_liquefaciens	0	0	0	0	1	0	0	13	0	0	0	0	0	0	1	0	0	0	58	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	3	0	0	45	0	0	18	0	0	16	0	0	0	35	0	0	67	0	1	0	0	0	0	1	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	5	0	0	10306	0	70	0	0	1	0	1	2	17	5	0	1	14	0	0	2	0	2	0	0	0	0	0	0	13	0	3	0	0	1	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	1	0	0	1	1	10	52	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	3	1	0
Serratia_marcescens	0	0	0	0	0	0	4	4	0	0	0	0	0	0	1	0	0	0	2	0	0	3	3	2	13	3	2	3	0	0	1	0	0	1	1	0	0	1	0	0	0	0	3	9	0	2	5	0	1	5	0	1163	1	18	0	2	0	0	0	4	0	0	0	0	0	2	55	1	0	0	1	3	0	0	8	3	0	0	0	2	0	0	0	0	0	2	3	0	0	0	1	7	0	0	3	4	0	8	2	0	0	0	0	3	4	2	0	2	0	1	2	1	2	3	0	0	0	0	3	0	1	0	2	4	2	1	0	5	1	7	1	0	0	0	2	0	2	0	6	3	1	3	0	50	1	5	6	0	6	1607	11	17823	4	7	46	0	7	0	0	174	1	3	7	5	0	22	1	2	2	8	28	14	0	37	5	12	26	1	3	0	7	0	0	0	3	9	0	0	0	0	0	0	0	0	0	0	3	0	1	0	4	2	2	0	0	0	1	0	0	0	1	0	10	0	0	1	3	0	0	2	1	0	30	2	0	0	1	3	2	189	1	3	5378	0	38	0	0	0	15	2	1	0	0	13	1	0	1	0	4	88	0
Serratia_nematodiphila	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	2	118	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1
Serratia_plymuthica	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	571	0	249	0	1	0	0	0	0	2	13	0	2	0	0	0	0	0	0	0	0	0	2	0	3	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	187	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	4	0
Serratia_proteamaculans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	991	0	52	0	0	0	0	0	0	1	9	0	1	0	0	0	0	0	7	1	0	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Serratia_sp._P2ACOL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aggregatibacter_aphrophilus	5	0	0	21	89	0	0	6	0	0	0	0	0	0	18	0	0	4	0	2	0	0	0	14	0	6	102	2	19	7	0	3	4	13	3	0	0	2	0	0	2	5	8	0	15	1	0	1	0	0	8	0	0	14	0	0	134	1	2	3	0	0	0	0	1	5	0	3	0	2	0	0	19	1	0	19	18	0	0	0	0	0	68	0	0	5	0	0	0	0	4	0	13	1	5	0	0	0	0	0	0	0	0	1	0	11	4	0	0	23	0	4	2	0	0	0	0	0	255	32	0	0	0	0	10	0	28	0	1	4	4	2	2	0	12	5	26	6	3	6	78	23	0	5	9	0	5	0	0	0	3	0	0	0	0	0	4	0	0	1	4	1	0	5	18	0	0	0	16	0	0	9	3	0	0	0	0	4	1	52	0	7	11	2	20	0	0	11	0	0	0	0	0	11	5	0	12	0	2	0	0	19	4	0	3	0	0	0	0	0	0	9	3	0	0	10	0	0	11	5	225	11	0	0	1	10	3	8	0	3	23	0	0	8	0	17	3	0	0	0	1	0	151	0	8	7	0	0	0	0	0
Aggregatibacter_segnis	0	0	0	52	134	0	0	4	0	0	0	0	1	0	31	0	0	7	0	4	0	0	8	8	0	0	7	5	169	8	0	1	1	34	4	0	0	1	0	0	3	0	44	7	4	0	0	0	2	0	9	0	0	75	0	0	5	0	0	1	3	0	1	1	0	1	0	9	0	0	0	0	243	0	11	48	274	0	0	0	5	0	102	0	0	3	0	0	0	0	1	2	7	0	15	0	0	0	0	0	0	0	0	12	0	4	48	0	0	59	0	7	2	0	0	0	0	2	27	174	0	0	0	2	47	0	22	0	1	32	1	5	4	5	6	1	17	4	1	8	93	94	13	3	0	0	5	2	0	0	0	0	5	1	6	0	0	0	0	7	0	0	0	18	36	0	0	0	0	0	0	7	0	0	0	0	0	4	2	30	0	16	101	68	135	0	0	19	0	0	0	0	0	4	15	0	14	0	4	0	34	1127	4	0	0	3	0	0	0	0	0	5	1	0	0	46	1	2	0	3	87	231	0	0	0	19	4	2	0	1	4	0	1	12	0	46	1	0	0	0	3	7	133	0	5	4	22	0	0	8	4
Haemophilus_aegyptius	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	8	0	82	0	1	0	127	0	0	3	51	0	40	0	0	28	23	46	0	0	0	1	0	83	0	53	0	0	0	0	0	18	0	21	23	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	11	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	102	17	0	0	3	0	2	0	2	0	0	0	0	16	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	4	0	0	0	0	5	0	0	1	0	104	0	22	0	0	0	0	0	25	0	0	172	15	7	0	0	0	0	36	150	0	14	0	0	0	0	119	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	0	15	0	0	0	0	1	0	0	0	0	0	0	28	0	0	0	0	3	0	3	0	0	0	0	0	0	8	0	0	0	47	1	0	37	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	25	19	0	7	0	19
Haemophilus_haemolyticus	0	0	0	89	127	0	48	173	0	0	0	0	2	0	28	0	0	25	0	114	19	2	6	563	4	6	57	114	132	116	0	12	75	139	89	0	13	9	3	0	132	10	116	3	5	1	0	3	54	0	60	7	9	97	0	0	5	96	2	2	17	4	4	5	115	654	2	239	1	19	0	0	99	0	0	51	259	0	0	0	1	0	80	2	0	21	0	0	0	0	27	1	29	3	32	0	0	4	0	0	0	0	0	47	1	71	46	6	0	207	1	259	149	4	3	1	4	25	159	108	0	21	0	4	129	0	116	1	3	11	4	177	22	5	285	6	62	163	0	6	190	476	17	0	32	0	4	5	6	0	3	0	154	0	45	1	4	0	0	1	45	0	0	290	114	17	0	1	48	0	32	247	1	12	3	0	0	4	211	132	1	70	144	17	31	0	0	56	6	0	0	20	0	47	22	10	78	0	48	0	106	169	11	0	11	10	4	3	10	0	0	13	17	1	2	47	6	0	1	6	24	130	6	4	0	24	136	29	1	58	17	0	2	63	0	116	12	13	0	0	1	1	122	0	12	56	34	0	6	4	66
Haemophilus_influenzae	0	7	0	80	72	0	32	151	0	0	4	9	4	1	12	2	6	1094	12	8004	207	86	19	15960	72	7	1295	9686	78	4430	3	19	1410	3982	5830	1	102	32	18	5	11020	41	2502	60	11	15	5	45	3244	2	3187	1090	274	56	0	11	8	374	7	6	10	0	4	9	51	139	7	14498	0	10	2	45	37	2	3	62	81	0	6	3	71	2	69	0	3	65	3	15	0	2	38	3	1527	458	41	0	95	6	20	1	0	0	4	25	10	130	32	10	5	84	16	16334	3106	15	6	560	3	1596	298	42	11	12	0	3	919	8	338	9	4	18	39	47	33	1	343	20	98	130	6	25	148	224	131	15	26	9	6	171	13	20	352	17	11508	3	2463	14	2	9	6	10	2449	1	10	19231	1724	660	2	8	90	7	1039	16277	2	889	16	8	5	14	12494	114	6	31	47	17	29	1	0	94	7	2	15	1054	7	68	15	35	2718	4	50	0	46	73	111	11	22	23	8	9	1341	0	16	78	21	187	3	567	6	9	6	2	37	84	319	7	14	9	6324	52	6	3244	46	4	23	4882	31	46	24	13	11	0	10	10	216	5	83	1708	352	10	183	4	2156
Haemophilus_parahaemolyticus	0	0	0	888	350	5	888	9108	0	3	0	0	0	0	14	0	0	73	15	4	0	0	28	116	14	14	2	1	362	10	0	0	137	1	0	1	0	4	0	0	0	1	471	12	6	6	4	0	0	0	40	0	0	8	0	0	1	6	3	0	10	78	1	194	105	723	0	13	0	460	0	1	11	0	3	19	197	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	4	2385	62	8	122	841	0	6	19	9	0	0	0	0	14	896	0	52	1	2	197	0	13	0	0	4	2	5	26	5	6262	5	37	2654	7	18	224	3248	36	8	1	0	1	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	9	2	0	1	0	1	0	0	1	0	0	0	0	0	0	42	1339	6	1430	523	6	306	0	5	20	115	0	0	35	0	26	185	826	2	0	2573	1	61	1068	0	0	9	0	2	6	18	0	0	49	31	1	0	28	1	264	1	0	5	351	0	0	12	4	1	0	0	0	20	0	0	0	0	2	0	272	0	6	0	0	42	3	0	1	0	2	0	14	2
Haemophilus_parainfluenzae	0	24	0	862	803	2	36	38	1	0	2	2	14	0	81	4	8	26	0	32	35	2	11	85	2	15	83	30	669	20	0	61	19	102	139	1	16	119	1	0	42	172	134	15	129	7	0	8	22	1	49	5	17	394	10	0	50	73	42	15	137	3	4	47	534	168	1	72	1	41	2	0	104	6	0	812	261	1	1	0	5	4	713	0	0	687	4	0	4	6	231	25	85	4	825	0	0	4	0	6	0	3	0	363	10	418	212	4	8	819	0	94	63	13	81	10	6	5	4703	267	7	63	2	11	449	28	4647	0	30	180	95	182	157	11	581	32	1077	250	56	188	982	294	36	16	173	0	79	19	89	0	45	0	45	0	10	5	89	30	0	32	11	0	0	48	310	4	0	29	125	1	4	52	21	12	15	0	0	44	41	1370	1	161	65	47	234	4	0	1383	2	0	23	6	0	923	29	31	471	1	91	1	418	400	244	3	192	76	70	29	8	6	1	29	138	16	24	453	128	10	0	9	247	470	12	4	33	123	51	299	2	32	736	0	59	4	0	408	212	79	0	0	43	98	2614	7	238	10	51	7	6	28	15
Pasteurella_multocida	0	0	0	10	9	0	2	15	0	0	0	0	1	0	0	1	0	5	2	33	0	0	2	55	0	2	7	57	5	34	2	4	30	28	27	0	0	3	0	0	51	2	49	6	1	0	0	2	9	0	22	7	3	12	0	0	0	6	1	0	5	0	0	0	5	1	1	50	0	2	0	1	12	0	0	9	13	0	0	1	0	0	10	0	0	19	0	0	0	0	0	0	7	6	6	0	0	0	2	0	0	0	0	6	0	5	1	1	3	9	0	74	47	0	1	4	0	10	46	11	0	0	0	0	11	0	47	0	2	1	0	0	3	2	28	2	7	8	2	1	13	25	2	0	2	1	0	0	0	0	11	0	58	0	7	0	3	2	0	0	8	0	0	71	18	1	0	0	4	0	11	71	0	4	0	0	4	1	59	19	0	3	6	7	7	0	0	17	3	0	1	5	0	10	3	3	13	0	3	1	11	10	3	0	6	2	1	0	1	0	0	2	1	0	2	7	1	6	0	0	30	9	3	0	3	3	55	4	0	25	1	2	0	17	1	7	4	3	0	0	5	3	40	0	4	22	0	0	1	3	36
Moraxella_catarrhalis	0	11	0	0	0	0	2331	0	9	0	4	1	0	2	2	0	6	2081	1	6	1	8	0	0	0	3	1605	1360	1	10522	0	1	347	1	0	0	0	635	1	0	1	0	35	6	24812	5	2	0	36	0	8	0	413	17	0	0	0	5	4	1	1	4	0	0	0	5	1	1	0	0	4	1	1	9	2	0	1	0	1	1	26	2	9164	0	0	2	6	5	0	0	39	3	0	0	0	0	0	3	0	35	3	0	1	1	0	0	2	3	2	0	10	1	1	6	3	0	0	1	1	0	9	0	0	0	1	0	1	5	1	3	0	0	1	1	0	4860	21	0	0	6	149	0	0	3	3	3	0	0	0	0	2	0	467	1	0	0	0	0	0	14	0	0	0	126	14	1	2	1	0	0	1	0	0	0	0	0	0	0	1741	0	1	0	6	5	0	9	0	0	0	4	0	1	0	0	1	0	0	0	0	1	1	0	0	0	2	5	2	0	6	0	0	77	0	3	0	1	2	0	0	1	0	0	0	0	1687	7	2	0	2	0	2	0	1	3	0	0	0	0	0	0	0	4	0	0	2	5	2	0	1	2	6
Pseudomonas_aeruginosa	6	13	0	11	2	0	9065	1	5	0	4	0	270	0	43	0	1	4	1	7	4	5	23	0	345	41	16	117	1430	14	8675	2	5	4	2451	0	3	4	0	0	6	5	5	894	432	6196	3096	495	4	7675	20	13	5859	11	3962	4544	526	90	4	5512	9	3	9	6	0	900	2090	27	3	0	641	1445	13	5	4208	21	9	2188	2444	3	3	337	20	601	0	1	5215	4	3	470	37	9899	1	2	5697	110	12	29	3	20	0	5	5	699	1455	2054	1	6	0	1	4	5	11	3	2	4	5	0	2	1	4	10	10225	10895	6	1093	5	11143	4	8493	266	5	11	28	4	11	5	1	11323	62	1	1028	132	35	12	7651	0	2	3	13	0	0	2	9235	0	3	0	0	0	6680	4	3	0	0	1	6	2	4	2	10891	2	2	0	0	7	6	0	392	4	1	10965	3	17	11	1227	10030	2	103	2292	16	16	4	17	1937	1	8	7	5	4139	16	4	1216	2783	0	76	617	5440	102	17	0	117	12	11828	0	6	5	5441	3	6	11	0	808	0	1	1	9	0	2	4132	0	8	0	4	6	2	0	1	1	14	7	9	2	3	2488	0	9	2	2	3	8	3
Photobacterium_aquimaris	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	6	0	0	0	38	0	2	1	11	1	12	0	1	10	7	7	0	0	0	0	0	9	0	16	0	0	0	0	0	7	0	7	1	1	1	0	0	0	0	0	0	0	0	0	2	4	0	0	16	0	0	0	0	3	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	8	0	0	0	0	0	0	5	0	0	1	0	0	2	0	26	4	0	0	1	0	0	14	1	0	0	0	0	6	0	8	0	0	0	0	0	0	1	0	0	8	1	0	0	2	1	0	0	1	0	0	0	0	0	4	0	15	0	3	0	0	0	1	3	1	0	0	24	2	1	0	0	0	0	5	11	0	0	0	0	0	2	17	2	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	10	0	1	0	0	2	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	1	26	1	0	4	1	0	0	3	0	4	0	0	0	0	0	3	9	0	0	7	0	0	0	1	15
Stenotrophomonas_maltophilia	0	0	0	0	10	5	6	0	0	0	0	0	18	0	1	0	0	0	4	0	2	2	5	3	6	0	1	0	1	0	2	0	0	10	0	0	0	1	0	0	2	0	0	23	2	0	0	0	0	248	0	0	3	62	4	0	0	0	0	0	0	0	0	0	0	2	2	1	0	7	0	17	0	0	3	0	1	2	22	63	8	66	2	1	0	0	1	71	0	0	25	3	0	0	3	10674	6	65	2	6	9	19	8	1	0	3	0	0	0	8	9	1	0	0	56	0	0	8	0	0	2	0	50	0	0	3	1	2	0	15	1	0	0	0	1	0	4	1	2	2	0	3778	0	0	2	1	2	0	0	1	3	0	1	6	0	0	3	0	3	1059	0	0	0	0	8	0	0	0	0	9	0	0	0	0	24	0	0	0	0	0	2	2	3	4	0	3	5	1	1	0	12	0	0	0	0	0	0	0	1	0	1	23	0	0	0	0	1	0	0	0	0	1	19	2	0	0	69	0	0	0	1	0	0	0	0	5	0	0	3	0	17	0	0	0	0	0	3	0	0	3	3	0	1	0	0	3	0	0	2	2	0
Xylella_fastidiosa	0	0	0	4	6	0	1	0	0	0	5	0	4	0	1	0	0	0	0	0	1	0	0	0	4	0	0	1	1	0	0	0	1	2	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	5	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	4	3	0	0	1	0	0	0	0	3	3	0	0	0	0	6	1	0	3	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	9	0	4	0	0	2	2	0	0	0	1	0	2	0	0	4	0	0	0	2	1	0	1	0	0	1	0	3	0	0	0	3	0	0	0	0	2	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	4	6	0	4	0	0	0	0	0	0	4	10	0	1	3	0	7	0	0	2	0	0	0	0	0	0	0	0	3	0	1	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	1	4	0	0	0	2	0	0	0	1	1	0	1	0	0	4	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0
